Year,Season,Longitude_Round,Latitude_Round,Longitude,Latitude,kgs per acre,dry_weight_bags_per_acre (90kg),Crop,Yield (MT/Ha),Ward,Sub County,COUNTY_NAM
2016,LR,34.8750032,-0.525000753,34.88480359,-0.539353214,1231.578979,,Maize,3.04,Bogichora,West Mugirango,Nyamira
2016,LR,34.5750032,0.574999264,34.5584158,0.5819382,1231.578979,,Maize,3.04,Township,Kanduyi,Bungoma
2016,LR,34.6750032,-0.825000757,34.65250432,-0.809069029,1234.210571,,Maize,3.05,Boikang'A,South Mugirango,Kisii
2016,LR,35.0250032,0.774999267,35.00933896,0.794738926,1234.210571,,Maize,3.05,Soysambu/ Mitua,Tongaren,Bungoma
2016,LR,34.9250032,-0.475000752,34.90392831,-0.456804042,1236.842163,,Maize,3.06,Kabondo West,Kabondo Kasipul,Homa Bay
2016,LR,34.42500319,0.224999258,34.44464102,0.218069508,1239.473633,,Maize,3.06,Sidindi,Ugunja,Siaya
2016,LR,34.7750032,0.124999257,34.78973712,0.145448106,1239.473633,,Maize,3.06,Busali,Sabatia,Vihiga
2016,LR,34.5250032,0.224999258,34.50191942,0.200829115,1242.105225,,Maize,3.07,Marenyo - Shianda,Butere,Kakamega
2016,LR,34.5750032,0.674999265,34.56652542,0.687113049,1242.105225,,Maize,3.07,Kabuchai/Chwele,Kabuchai,Bungoma
2016,LR,34.27500319,0.374999261,34.28638966,0.37307585,1247.368408,,Maize,3.08,Marachi Central,Butula,Busia
2016,LR,34.42500319,-1.02500076,34.44800089,-1.015232415,1247.368408,,Maize,3.08,Kakrao,Suna East,Migori
2016,LR,34.7750032,0.724999266,34.7690464,0.711490399,1247.368408,,Maize,3.08,Ndivisi,Webuye East,Bungoma
2016,LR,34.32500319,0.624999264,34.32593867,0.620228397,1250,,Maize,3.09,Malaba South,Teso North,Busia
2016,LR,34.5750032,0.574999264,34.5582595,0.581972,1250,,Maize,3.09,Township,Kanduyi,Bungoma
2016,LR,34.4750032,0.124999257,34.45454545,0.146956569,1252.631592,,Maize,3.1,North Gem,Gem,Siaya
2016,LR,34.32500319,0.374999261,34.34752024,0.364333251,1255.263184,,Maize,3.1,Marachi North,Butula,Busia
2016,LR,34.7750032,-0.575000754,34.76130191,-0.587479628,1255.263184,,Maize,3.1,Marani,Kitutu Chache North,Kisii
2016,LR,34.4750032,0.224999258,34.4993891,0.2035807,1257.894775,,Maize,3.11,Marenyo - Shianda,Butere,Kakamega
2016,LR,34.6250032,0.624999264,34.61073861,0.615006745,1257.894775,,Maize,3.11,West Nalondo,Kabuchai,Bungoma
2016,LR,34.4750032,0.074999256,34.45082821,0.059209149,1257.894775,,Maize,3.11,Central Gem,Gem,Siaya
2016,LR,34.9250032,0.724999266,34.92895819,0.718362434,1257.894775,,Maize,3.11,Lugari,Lugari,Kakamega
2016,LR,34.6750032,0.674999265,34.68390365,0.689118784,1257.894775,,Maize,3.11,Bokoli,Webute West,Bungoma
2016,LR,34.9250032,-0.525000753,34.94923372,-0.502327058,1257.894775,,Maize,3.11,Bomwagamo,North Mugirango,Nyamira
2016,LR,34.5250032,0.674999265,34.5270365,0.672756618,1260.526367,,Maize,3.11,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.8750032,0.574999264,34.86413296,0.592467028,1263.157837,,Maize,3.12,Lwandeti,Lugari,Bungoma
2016,LR,34.4750032,0.124999257,34.48054044,0.143453797,1265.789429,,Maize,3.13,North Gem,Gem,Siaya
2016,LR,34.6750032,0.824999267,34.66594229,0.807443058,1265.789429,,Maize,3.13,Kibingei,Kimilili,Bungoma
2016,LR,34.8750032,0.574999264,34.85104797,0.553876413,1265.789429,,Maize,3.13,Manda-Shivanga,Malava,Kakamega
2016,LR,34.8250032,0.024999255,34.80717741,0.02178245,1265.789429,,Maize,3.13,Terik,Aldai,Nandi
2016,LR,34.37500319,0.124999257,34.38166718,0.133311239,1271.052612,,Maize,3.14,North Gem,Gem,Siaya
2016,LR,35.0250032,-0.475000752,35.03589018,-0.479843635,1271.052612,,Maize,3.14,Sigowet,Sigowet/Soin,Kericho
2016,LR,34.5750032,0.124999257,34.5967478,0.118505652,1273.684204,,Maize,3.15,West Bunyore,Emuhaya,Vihiga
2016,LR,34.7250032,0.32499926,34.72542218,0.336495307,1273.684204,,Maize,3.15,Butsotso East,Lurambi,Kakamega
2016,LR,34.42500319,0.824999267,34.43622976,0.819908466,1273.684204,,Maize,3.15,Cheptais,Mt. Elgon,Bungoma
2016,LR,35.12500321,0.724999266,35.12533866,0.742175356,1276.315796,,Maize,3.15,Kongoni,Likuyani,Kakamega
2016,LR,34.5750032,0.574999264,34.56602166,0.577849932,1278.947388,,Maize,3.16,Khalaba,Kanduyi,Bungoma
2016,LR,34.8250032,0.274999259,34.82672959,0.277736896,1278.947388,,Maize,3.16,Murhanda,Shinyalu,Kakamega
2016,LR,34.5750032,-1.02500076,34.5926344,-1.039611599,1278.947388,,Maize,3.16,East Kanyamkago,Uriri,Migori
2016,LR,34.5250032,0.724999266,34.52093812,0.726703929,1278.947388,,Maize,3.16,Malakisi/South Kulisiru,Sirisia,Bungoma
2016,LR,34.5250032,0.224999258,34.50909755,0.223133188,1281.578979,,Maize,3.17,Marama Central,Butere,Kakamega
2016,LR,34.9750032,0.674999265,34.98056546,0.679264253,1281.578979,,Maize,3.17,Lugari,Lugari,Kakamega
2016,LR,35.0750032,0.774999267,35.0826203,0.769933134,1281.578979,,Maize,3.17,Sango,Likuyani,Kakamega
2016,LR,34.9750032,0.174999258,34.96131143,0.19534644,1281.578979,,Maize,3.17,Kapkangani,Emgwen,Nandi
2016,LR,34.37500319,0.424999261,34.35154858,0.408523501,1284.210449,,Maize,3.17,Marachi North,Butula,Busia
2016,LR,34.5750032,0.124999257,34.59616612,0.139210378,1284.210449,,Maize,3.17,Kisa East,Khwisero,Kakamega
2016,LR,34.8250032,0.224999258,34.83834377,0.24912219,1284.210449,,Maize,3.17,Isukha Central,Shinyalu,Kakamega
2016,LR,34.42500319,0.674999265,34.43829377,0.671624791,1284.210449,,Maize,3.17,Siboti,Bumula,Bungoma
2016,LR,34.17500319,0.474999262,34.189528,0.454142141,1286.842163,,Maize,3.18,Bukhayo West,Matayos,Busia
2016,LR,34.5250032,0.624999264,34.52352448,0.648874434,1289.473633,,Maize,3.19,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,35.0250032,-0.375000751,35.01169553,-0.389503101,1289.473633,,Maize,3.19,Kabondo East,Kabondo Kasipul,Homa Bay
2016,LR,35.0250032,-0.425000751,35.01460544,-0.417575799,1289.473633,,Maize,3.19,Bokeira,North Mugirango,Nyamira
2016,LR,34.42500319,-1.02500076,34.44006876,-1.026477115,1289.473633,,Maize,3.19,Kakrao,Suna East,Migori
2016,LR,34.5250032,0.174999258,34.50468028,0.173160249,1292.105225,,Maize,3.19,Kisa Central,Khwisero,Kakamega
2016,LR,34.5750032,0.224999258,34.59254686,0.223138027,1292.105225,,Maize,3.19,Marama North,Butere,Kakamega
2016,LR,34.37500319,0.224999258,34.3840924,0.214571502,1292.105225,,Maize,3.19,Sigomere,Ugunja,Siaya
2016,LR,34.37500319,-0.97500076,34.35956632,-0.962208055,1292.105225,,Maize,3.19,West Kanyamkago,Uriri,Migori
2016,LR,34.6750032,0.674999265,34.67263139,0.668208442,1292.105225,,Maize,3.19,Bokoli,Webute West,Bungoma
2016,LR,34.7750032,-0.825000757,34.78805419,-0.837594535,1294.736816,,Maize,3.2,Masige West,Bobasi,Kisii
2016,LR,34.7750032,0.474999262,34.77030301,0.491669155,1294.736816,,Maize,3.2,Shirugu-Mugai,Malava,Kakamega
2016,LR,34.22500319,0.424999261,34.24142569,0.400787801,1300,,Maize,3.21,Matayos South,Matayos,Busia
2016,LR,34.6750032,0.224999258,34.67210447,0.216455337,1302.631592,,Maize,3.22,Idakho North,Ikolomani,Kakamega
2016,LR,34.8750032,0.424999261,34.85407594,0.435499549,1302.631592,,Maize,3.22,Shirugu-Mugai,Malava,Kakamega
2016,LR,34.8750032,0.124999257,34.89291185,0.138067499,1302.631592,,Maize,3.22,Kabwareng,Aldai,Nandi
2016,LR,34.5750032,0.074999256,34.58537181,0.080467647,1305.263062,,Maize,3.23,West Bunyore,Emuhaya,Vihiga
2016,LR,34.7750032,0.824999267,34.79250353,0.82627525,1305.263062,,Maize,3.23,Kamukuywa,Kimilili,Bungoma
2016,LR,35.12500321,0.824999267,35.10268493,0.830579766,1307.894775,,Maize,3.23,Nzoia,Likuyani,Kakamega
2016,LR,34.5250032,0.124999257,34.53657192,0.132057449,1310.526245,,Maize,3.24,Yala Township,Gem,Siaya
2016,LR,34.7750032,-0.775000757,34.7736043,-0.750285443,1310.526245,,Maize,3.24,Bobasi Chache,Bobasi,Kisii
2016,LR,34.7750032,0.874999268,34.7845306,0.850474564,1313.157959,,Maize,3.24,Kamukuywa,Kimilili,Bungoma
2016,LR,34.6250032,0.624999264,34.60122497,0.604958471,1315.789429,,Maize,3.25,Bukembe West,Kanduyi,Bungoma
2016,LR,34.5250032,0.674999265,34.53688624,0.665577116,1315.789429,,Maize,3.25,West Nalondo,Kabuchai,Bungoma
2016,LR,34.5750032,0.124999257,34.59703467,0.128937673,1315.789429,,Maize,3.25,Kisa East,Khwisero,Kakamega
2016,LR,34.7250032,-0.575000754,34.74545524,-0.568093099,1315.789429,,Maize,3.25,Bogusero,Kitutu Chache South,Kisii
2016,LR,34.12500319,0.124999257,34.12962729,0.112112607,1315.789429,,Maize,3.25,West Alego,Alego Usonga,Siaya
2016,LR,34.9250032,0.824999267,34.917166,0.832084414,1315.789429,,Maize,3.25,Naitiri/Kabuyefwe,Tongaren,Bungoma
2016,LR,34.9750032,-0.525000753,34.95523924,-0.505215593,1315.789429,,Maize,3.25,Bomwagamo,North Mugirango,Nyamira
2016,LR,34.37500319,0.524999263,34.36373116,0.533925639,1315.789429,,Maize,3.25,Bukhayo North/Waltsi,Nambale,Busia
2016,LR,34.22500319,0.474999262,34.23537373,0.473939109,1315.789429,,Maize,3.25,Nambale Township,Nambale,Busia
2016,LR,35.0250032,0.924999269,35.01336829,0.913271893,1318.421021,,Maize,3.26,Waitaluk,Kiminini,Trans Nzoia
2016,LR,34.27500319,0.374999261,34.25990237,0.378880691,1321.052612,,Maize,3.26,Kingandole,Butula,Busia
2016,LR,34.6250032,0.374999261,34.60509451,0.354969936,1321.052612,,Maize,3.26,Malaha/Isongo/Makunga,Mumias East,Kakamega
2016,LR,34.17500319,0.174999258,34.18818721,0.168943293,1321.052612,,Maize,3.26,West Alego,Alego Usonga,Siaya
2016,LR,35.0250032,-0.425000751,35.03953302,-0.442183959,1323.684204,,Maize,3.27,Magwagwa,North Mugirango,Nyamira
2016,LR,34.37500319,0.124999257,34.38157451,0.104361651,1326.315796,,Maize,3.28,North Gem,Gem,Siaya
2016,LR,34.8750032,-0.725000756,34.86599441,-0.747448801,1326.315796,,Maize,3.28,Keumbu,Nyaribari Chache,Kisii
2016,LR,34.9750032,-0.525000753,34.96295209,-0.516494603,1326.315796,,Maize,3.28,Bomwagamo,North Mugirango,Nyamira
2016,LR,34.8250032,0.274999259,34.81903641,0.288886117,1328.947388,,Maize,3.28,Murhanda,Shinyalu,Kakamega
2016,LR,34.6250032,0.124999257,34.61684963,0.1104975,1331.578857,,Maize,3.29,Central Bunyore,Emuhaya,Vihiga
2016,LR,34.7750032,0.824999267,34.79281031,0.81852247,1331.578857,,Maize,3.29,Kamukuywa,Kimilili,Bungoma
2016,LR,34.9750032,-0.875000758,34.96308731,-0.886630895,1331.578857,,Maize,3.29,Masimba,Nyaribari Masaba,Kisii
2016,LR,34.4750032,0.724999266,34.46903849,0.741592765,1334.210571,,Maize,3.3,Malakisi/South Kulisiru,Sirisia,Bungoma
2016,LR,34.17500319,0.524999263,34.19201538,0.511510576,1334.210571,,Maize,3.3,Chakol South,Teso South,Busia
2016,LR,34.7250032,0.374999261,34.71928183,0.388166193,1336.842041,,Maize,3.3,Bunyala Central,Navakholo,Kakamega
2016,LR,35.22500321,0.97499927,35.20067856,0.982337782,1339.473755,,Maize,3.31,Motosiet,Cherangany,Trans Nzoia
2016,LR,34.6250032,0.124999257,34.61837649,0.116756531,1342.105225,,Maize,3.32,Central Bunyore,Emuhaya,Vihiga
2016,LR,34.8750032,-0.425000751,34.86992142,-0.4344441,1342.105225,,Maize,3.32,Kabondo West,Kabondo Kasipul,Homa Bay
2016,LR,34.9250032,-0.425000751,34.93125145,-0.427099731,1342.105225,,Maize,3.32,Kabondo East,Kabondo Kasipul,Homa Bay
2016,LR,35.12500321,0.724999266,35.13989821,0.739872843,1342.105225,,Maize,3.32,Likuyani,Likuyani,Kakamega
2016,LR,34.5750032,-0.725000756,34.55989167,-0.746040013,1342.105225,,Maize,3.32,East Kamagambo,Rongo,Migori
2016,LR,34.4750032,0.074999256,34.47680485,0.091946511,1344.736816,,Maize,3.32,Central Gem,Gem,Siaya
2016,LR,34.7250032,0.274999259,34.74887884,0.267094972,1344.736816,,Maize,3.32,Shirere,Lurambi,Kakamega
2016,LR,34.8750032,-0.375000751,34.853368,-0.397937307,1347.368408,,Maize,3.33,Kabondo West,Kabondo Kasipul,Homa Bay
2016,LR,34.5250032,0.624999264,34.51324788,0.619548787,1350,,Maize,3.34,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.7750032,0.224999258,34.78635703,0.234057186,1350,,Maize,3.34,Isukha Central,Shinyalu,Kakamega
2016,LR,34.4750032,-0.875000758,34.48411908,-0.85642544,1350,,Maize,3.34,West Sakwa,Awendo,Migori
2016,LR,34.5250032,0.574999264,34.51919891,0.59357734,1352.631592,,Maize,3.34,Musikoma,Kanduyi,Bungoma
2016,LR,34.7250032,0.074999256,34.70618756,0.083430111,1352.631592,,Maize,3.34,Lugaga-Wamuluma,Vihiga,Vihiga
2016,LR,34.32500319,0.774999267,34.33838404,0.757945985,1352.631592,,Maize,3.34,Ang'Urai North,Teso North,Busia
2016,LR,34.8750032,-0.525000753,34.88417558,-0.533554272,1355.263184,,Maize,3.35,Bogichora,West Mugirango,Nyamira
2016,LR,34.8750032,-0.525000753,34.88811292,-0.50965312,1355.263184,,Maize,3.35,Nyamaiya,West Mugirango,Nyamira
2016,LR,34.9750032,0.624999264,34.98373614,0.632773891,1355.263184,,Maize,3.35,Ngenyilel,Turbo,Uasin Gishu
2016,LR,34.5750032,-0.825000757,34.55480869,-0.801276533,1355.263184,,Maize,3.35,North Sakwa,Awendo,Migori
2016,LR,34.7250032,-0.775000757,34.70144458,-0.761706373,1357.894653,,Maize,3.36,Majoge Basi,Bomachoge Chache,Kisii
2016,LR,34.9250032,-0.525000753,34.90438075,-0.522139372,1357.894653,,Maize,3.36,Nyamaiya,West Mugirango,Nyamira
2016,LR,34.5250032,0.124999257,34.5340433,0.145551559,1360.526367,,Maize,3.36,Kisa Central,Khwisero,Kakamega
2016,LR,34.7750032,-0.525000753,34.76179529,-0.549945071,1360.526367,,Maize,3.36,Marani,Kitutu Chache North,Kisii
2016,LR,34.5750032,-0.775000757,34.5816137,-0.797097442,1360.526367,,Maize,3.36,East Kamagambo,Rongo,Migori
2016,LR,34.6750032,0.174999258,34.67025954,0.197175345,1363.157837,,Maize,3.37,Idakho Central,Ikolomani,Kakamega
2016,LR,35.32500321,0.024999255,35.31839537,0.001428612,1363.157837,,Maize,3.37,Songhor/Soba,Tinderet,Nandi
2016,LR,34.6750032,0.174999258,34.68625146,0.155206863,1365.789551,,Maize,3.37,Idakho South,Ikolomani,Kakamega
2016,LR,35.0250032,0.824999267,35.0145408,0.818538,1365.789551,,Maize,3.37,Soysambu/ Mitua,Tongaren,Bungoma
2016,LR,35.0250032,-0.475000752,35.03119976,-0.495675012,1365.789551,,Maize,3.37,Magwagwa,North Mugirango,Nyamira
2016,LR,34.8250032,-0.825000757,34.84870171,-0.813776222,1368.421021,,Maize,3.38,Basi Central,Bobasi,Kisii
2016,LR,34.5750032,0.574999264,34.55881612,0.58231624,1368.421021,,Maize,3.38,Township,Kanduyi,Bungoma
2016,LR,34.6750032,0.174999258,34.66152283,0.161550287,1368.421021,,Maize,3.38,Kisa North,Khwisero,Kakamega
2016,LR,34.9250032,0.724999266,34.93916598,0.700628336,1368.421021,,Maize,3.38,Lugari,Lugari,Kakamega
2016,LR,34.8750032,0.724999266,34.87743818,0.70876001,1368.421021,,Maize,3.38,Mbakalo,Tongaren,Bungoma
2016,LR,34.6250032,-0.625000754,34.63118955,-0.649044353,1368.421021,,Maize,3.38,West Gem,Rangwe,Homa Bay
2016,LR,34.5250032,-0.675000755,34.50444349,-0.676673078,1368.421021,,Maize,3.38,Kabuoch North,Ndhiwa,Homa Bay
2016,LR,34.9250032,0.524999263,34.92069405,0.514688333,1371.052612,,Maize,3.39,Chepterwai,Mosop,Nandi
2016,LR,34.4750032,0.774999267,34.47671221,0.766604895,1371.052612,,Maize,3.39,Malakisi/South Kulisiru,Sirisia,Bungoma
2016,LR,34.9250032,0.97499927,34.9156248,0.976220774,1371.052612,,Maize,3.39,Kinyoro,Saboti,Trans Nzoia
2016,LR,34.42500319,0.174999258,34.41151717,0.192599385,1373.684204,,Maize,3.39,Sidindi,Ugunja,Siaya
2016,LR,34.32500319,0.124999257,34.33558423,0.114752529,1373.684204,,Maize,3.39,North Alego,Alego Usonga,Siaya
2016,LR,34.5750032,0.32499926,34.59042215,0.343982821,1376.315796,,Maize,3.4,East Wanga,Mumias East,Kakamega
2016,LR,34.4750032,0.224999258,34.46607509,0.233769178,1376.315796,,Maize,3.4,Musanda,Mumias West,Kakamega
2016,LR,34.6750032,0.124999257,34.65852123,0.124522951,1376.315796,,Maize,3.4,North East Bunyore,Emuhaya,Vihiga
2016,LR,34.5750032,0.174999258,34.57613271,0.198060998,1378.947388,,Maize,3.41,Marama North,Butere,Kakamega
2016,LR,34.5250032,0.624999264,34.54377926,0.645006326,1378.947388,,Maize,3.41,West Nalondo,Kabuchai,Bungoma
2016,LR,34.7750032,0.824999267,34.78950839,0.813456382,1378.947388,,Maize,3.41,Kamukuywa,Kimilili,Bungoma
2016,LR,35.0250032,0.924999269,35.02910831,0.939293419,1378.947388,,Maize,3.41,Waitaluk,Kiminini,Trans Nzoia
2016,LR,34.17500319,0.474999262,34.19241179,0.457804312,1380,,Maize,3.41,Bukhayo West,Matayos,Busia
2016,LR,34.42500319,0.124999257,34.40639405,0.105859078,1381.578979,,Maize,3.41,North Gem,Gem,Siaya
2016,LR,34.6250032,0.624999264,34.62825625,0.631297743,1384.210449,,Maize,3.42,Bwake/Luuya,Kabuchai,Bungoma
2016,LR,34.6750032,-0.675000755,34.6563542,-0.673537908,1384.210449,,Maize,3.42,Riana,Bonchari,Kisii
2016,LR,34.7750032,0.224999258,34.79718997,0.234071561,1386.842163,,Maize,3.43,Isukha Central,Shinyalu,Kakamega
2016,LR,34.5250032,-1.075000761,34.53178438,-1.084652259,1386.842163,,Maize,3.43,God Jope,Suna East,Migori
2016,LR,34.7750032,0.724999266,34.78441726,0.719982307,1386.842163,,Maize,3.43,Ndivisi,Webuye East,Bungoma
2016,LR,34.5750032,0.174999258,34.57770442,0.198865774,1389.473633,,Maize,3.43,Marama North,Butere,Kakamega
2016,LR,34.8750032,-0.425000751,34.87014731,-0.434411243,1389.473633,,Maize,3.43,Kabondo West,Kabondo Kasipul,Homa Bay
2016,LR,34.9250032,-0.375000751,34.90589244,-0.384154902,1389.473633,,Maize,3.43,Kabondo East,Kabondo Kasipul,Homa Bay
2016,LR,34.5250032,-1.02500076,34.50783321,-1.00191121,1389.473633,,Maize,3.43,South Kanyamkago,Uriri,Migori
2016,LR,34.6250032,0.724999266,34.60895178,0.738930919,1391.052612,,Maize,3.44,Mukuyuni,Kabuchai,Bungoma
2016,LR,34.9250032,0.574999264,34.90434705,0.551997725,1392.105347,,Maize,3.44,Chepterwai,Mosop,Nandi
2016,LR,34.12500319,0.424999261,34.146548,0.426623384,1394.736816,,Maize,3.45,Bukhayo West,Matayos,Busia
2016,LR,34.42500319,0.374999261,34.43792448,0.359939707,1394.736816,,Maize,3.45,Mayoni,Matungu,Kakamega
2016,LR,34.6750032,0.124999257,34.6627126,0.101503946,1394.736816,,Maize,3.45,North East Bunyore,Emuhaya,Vihiga
2016,LR,34.7250032,-0.725000756,34.74196424,-0.714029842,1395.789551,,Maize,3.45,Bobasi Chache,Bobasi,Kisii
2016,LR,34.6250032,0.274999259,34.6277537,0.2960079,1400,,Maize,3.46,Shinoyi-Shikomari-Esumeyia,Navakholo,Kakamega
2016,LR,34.9250032,0.424999261,34.91536655,0.409455245,1400,,Maize,3.46,East Kabras,Malava,Kakamega
2016,LR,34.8250032,0.274999259,34.81852364,0.282605864,1402.631592,,Maize,3.47,Murhanda,Shinyalu,Kakamega
2016,LR,34.9750032,0.624999264,34.97294339,0.624456983,1402.631592,,Maize,3.47,Lumakanda,Lugari,Kakamega
2016,LR,34.5250032,0.674999265,34.51661854,0.674168514,1405.263184,,Maize,3.47,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.5750032,0.574999264,34.56611232,0.577819921,1405.263184,,Maize,3.47,Khalaba,Kanduyi,Bungoma
2016,LR,34.7250032,0.524999263,34.73890054,0.506045879,1405.263184,,Maize,3.47,Chevaywa,Lugari,Bungoma
2016,LR,34.6750032,0.674999265,34.69111296,0.668932828,1405.263184,,Maize,3.47,Bokoli,Webute West,Bungoma
2016,LR,34.8750032,0.174999258,34.85892564,0.154210178,1405.263184,,Maize,3.47,Shiru,Hamisi,Vihiga
2016,LR,34.5250032,0.32499926,34.5016063,0.3226775,1407.894775,,Maize,3.48,Lusheya/Lubinu,Mumias East,Kakamega
2016,LR,34.8750032,-0.425000751,34.8559802,-0.4426178,1410.526245,,Maize,3.49,Kabondo West,Kabondo Kasipul,Homa Bay
2016,LR,34.17500319,0.474999262,34.1884038,0.454588759,1413.157959,,Maize,3.49,Bukhayo West,Matayos,Busia
2016,LR,34.5250032,0.624999264,34.50779734,0.629022633,1413.157959,,Maize,3.49,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.9250032,0.724999266,34.930514,0.7173401,1415.789429,,Maize,3.5,Lugari,Lugari,Kakamega
2016,LR,34.4750032,0.124999257,34.46586641,0.126868983,1418.421143,,Maize,3.5,Kisa West,Khwisero,Kakamega
2016,LR,34.7750032,0.774999267,34.7842559,0.791157144,1418.421143,,Maize,3.5,Kamukuywa,Kimilili,Bungoma
2016,LR,34.5250032,-1.075000761,34.52624202,-1.060886169,1420,,Maize,3.51,God Jope,Suna East,Migori
2016,LR,34.5750032,0.124999257,34.59566647,0.131752131,1421.052612,,Maize,3.51,Kisa East,Khwisero,Kakamega
2016,LR,34.8750032,-0.525000753,34.88820054,-0.506414894,1421.052612,,Maize,3.51,Nyamaiya,West Mugirango,Nyamira
2016,LR,35.12500321,0.824999267,35.1097312,0.826540261,1421.052612,,Maize,3.51,Nzoia,Likuyani,Kakamega
2016,LR,34.37500319,0.774999267,34.37681895,0.772215549,1421.052612,,Maize,3.51,Ang'Urai East,Teso North,Busia
2016,LR,34.4750032,0.724999266,34.4542961,0.738853248,1421.052612,,Maize,3.51,Malakisi/South Kulisiru,Sirisia,Bungoma
2016,LR,34.5750032,0.574999264,34.5582983,0.5819649,1423.684204,,Maize,3.52,Township,Kanduyi,Bungoma
2016,LR,35.12500321,0.824999267,35.10883786,0.838804782,1426.315796,,Maize,3.52,Nzoia,Likuyani,Kakamega
2016,LR,34.9750032,0.674999265,34.95811876,0.672989729,1426.315796,,Maize,3.52,Lugari,Lugari,Kakamega
2016,LR,35.12500321,0.924999269,35.1015821,0.9026246,1426.315796,,Maize,3.52,Waitaluk,Kiminini,Trans Nzoia
2016,LR,34.5750032,0.074999256,34.5800597,0.065125994,1426.315796,,Maize,3.52,West Bunyore,Emuhaya,Vihiga
2016,LR,34.8250032,0.924999269,34.8287956,0.903154805,1431.578979,,Maize,3.54,Machewa,Saboti,Trans Nzoia
2016,LR,34.7250032,-0.525000753,34.74623663,-0.50614269,1434.210571,,Maize,3.54,West Kamagak,Kasipul,Homa Bay
2016,LR,34.5750032,0.124999257,34.59523338,0.140261535,1436.842041,,Maize,3.55,Kisa East,Khwisero,Kakamega
2016,LR,34.32500319,0.374999261,34.34529666,0.361803764,1442.105225,,Maize,3.56,Marachi North,Butula,Busia
2016,LR,34.8750032,0.424999261,34.86938983,0.406672925,1442.105225,,Maize,3.56,East Kabras,Malava,Kakamega
2016,LR,34.8750032,0.574999264,34.87459378,0.5647759,1442.105225,,Maize,3.56,Ngenyilel,Turbo,Uasin Gishu
2016,LR,34.42500319,0.224999258,34.44344036,0.221901366,1444.736938,,Maize,3.57,Sidindi,Ugunja,Siaya
2016,LR,34.9750032,0.774999267,34.99360492,0.784846184,1444.736938,,Maize,3.57,Soysambu/ Mitua,Tongaren,Bungoma
2016,LR,34.4750032,-1.075000761,34.49659338,-1.072552647,1444.736938,,Maize,3.57,Suna Central,Suna East,Migori
2016,LR,34.6750032,-0.725000756,34.66209771,-0.746412251,1445.263062,,Maize,3.57,Tabaka,South Mugirango,Kisii
2016,LR,34.7750032,0.32499926,34.75564492,0.346522231,1445.789429,,Maize,3.57,Butsotso East,Lurambi,Kakamega
2016,LR,34.4750032,0.32499926,34.4798644,0.30241853,1447.368408,,Maize,3.58,Marama Central,Butere,Kakamega
2016,LR,34.7250032,0.32499926,34.73693993,0.325293143,1447.368408,,Maize,3.58,Butsotso East,Lurambi,Kakamega
2016,LR,34.8750032,0.674999265,34.86642849,0.672763008,1450,,Maize,3.58,Lugari,Lugari,Kakamega
